% u
@RELATION AcuteHypotensive

@ATTRIBUTE HR REAL
@ATTRIBUTE ABPSys REAL
@ATTRIBUTE ABPDias REAL
@ATTRIBUTE ABPMean REAL
@ATTRIBUTE SpO2 REAL
@ATTRIBUTE Class {C, H}

@DATA
18600.0,5300.0,102500.0,117700.0,0,C
20300.0,5000.0,102000.0,116500.0,0,C
21100.0,4800.0,102300.0,116000.0,0,C
20900.0,5300.0,103000.0,114300.0,0,C
20900.0,4800.0,102900.0,115400.0,0,C
21200.0,4900.0,103000.0,111700.0,0,C
22200.0,5500.0,103400.0,110100.0,0,C
23500.0,5300.0,104700.0,108000.0,0,C
22300.0,5100.0,104600.0,109900.0,0,C
22900.0,5100.0,105500.0,106400.0,0,C
20900.0,5100.0,105000.0,109900.0,0,C
20700.0,5300.0,104300.0,117100.0,0,C
20700.0,5500.0,104500.0,117900.0,0,C
21400.0,5500.0,104200.0,120300.0,0,C
20300.0,5500.0,103300.0,117900.0,0,C
21800.0,5300.0,104300.0,117500.0,0,C
22000.0,5300.0,104500.0,116000.0,0,C
20400.0,5200.0,103900.0,115000.0,0,C
21300.0,5300.0,103200.0,117200.0,0,C
21500.0,5200.0,104000.0,113300.0,0,C
20800.0,5000.0,104100.0,109300.0,0,C
20200.0,5200.0,104900.0,113700.0,0,C
19800.0,5200.0,104800.0,112500.0,0,C
20600.0,5400.0,104100.0,115100.0,0,C
21400.0,5400.0,104400.0,114300.0,0,C
21300.0,5200.0,104000.0,113000.0,0,C
20300.0,5300.0,104000.0,113700.0,0,C
21000.0,5600.0,104100.0,118900.0,0,C
20600.0,5400.0,103800.0,114100.0,0,C
19800.0,5200.0,104700.0,108300.0,0,C
21300.0,5100.0,105100.0,109900.0,0,C
23000.0,5200.0,105400.0,106400.0,0,C
21300.0,5100.0,105000.0,110300.0,0,C
20700.0,5200.0,104400.0,113800.0,0,C
20100.0,5100.0,104500.0,110200.0,0,C
20000.0,4900.0,105300.0,108300.0,0,C
21700.0,5000.0,104200.0,109300.0,0,C
23800.0,5100.0,104400.0,109300.0,0,C
22400.0,6500.0,105400.0,109900.0,0,C
20700.0,7500.0,104600.0,0.0,0,C
21100.0,7800.0,104700.0,114100.0,0,C
22600.0,8000.0,106000.0,110000.0,0,C
21800.0,7900.0,105700.0,108800.0,0,C
20800.0,7400.0,105600.0,110300.0,0,C
19500.0,7400.0,105300.0,111900.0,0,C
20600.0,7500.0,105700.0,107900.0,0,C
22000.0,7500.0,105600.0,107600.0,0,C
21700.0,7500.0,105900.0,0.0,0,C
20900.0,7500.0,105100.0,110900.0,0,C
20900.0,7500.0,105500.0,110200.0,0,C
21600.0,7300.0,106300.0,107700.0,0,C
21500.0,7200.0,105500.0,109700.0,0,C
22200.0,7700.0,105600.0,111400.0,0,C
22100.0,7400.0,106700.0,110700.0,0,C
21700.0,7300.0,105200.0,113900.0,0,C
22000.0,7500.0,105300.0,111200.0,0,C
21900.0,7700.0,105700.0,108300.0,0,C
21700.0,7800.0,106100.0,107300.0,0,C
21800.0,7500.0,106100.0,105300.0,0,C
20400.0,7100.0,106000.0,106900.0,0,C
21100.0,7500.0,106500.0,0.0,0,C
21300.0,7100.0,106200.0,102600.0,0,C
21200.0,7300.0,106500.0,102500.0,0,C
21500.0,7000.0,105900.0,104000.0,0,C
22500.0,7300.0,106500.0,104900.0,0,C
21900.0,7400.0,107400.0,102500.0,0,C
23200.0,7500.0,106400.0,101000.0,0,C
21300.0,7500.0,106600.0,99500.0,0,C
23300.0,7300.0,107000.0,95700.0,0,C
25000.0,7200.0,107600.0,95900.0,0,C
21400.0,7200.0,108000.0,103600.0,0,C
20100.0,7700.0,107600.0,112300.0,0,C
19700.0,7500.0,107200.0,109500.0,0,C
21200.0,7100.0,106600.0,104600.0,0,C
23200.0,7400.0,107100.0,107300.0,0,C
21300.0,7200.0,107300.0,104800.0,0,C
16800.0,7700.0,99200.0,102700.0,0,C
14600.0,6400.0,100700.0,100700.0,0,C
15600.0,6300.0,105000.0,97600.0,0,C
18300.0,6400.0,106400.0,90000.0,0,C
14900.0,6700.0,106400.0,94800.0,0,C
15000.0,7000.0,105100.0,98800.0,0,C
15000.0,6900.0,105100.0,94700.0,0,C
15200.0,7000.0,105300.0,94700.0,0,C
17200.0,7200.0,105400.0,98900.0,0,C
20500.0,7400.0,105500.0,100700.0,0,C
22900.0,7200.0,105200.0,102000.0,0,C
23300.0,7600.0,105600.0,103100.0,0,C
24600.0,7300.0,105800.0,100000.0,0,C
24400.0,7300.0,105700.0,100800.0,0,C
21900.0,7300.0,106000.0,104100.0,0,C
23000.0,7300.0,105900.0,105200.0,0,C
23000.0,7100.0,105600.0,108300.0,0,C
24400.0,7700.0,106100.0,111300.0,0,C
23400.0,7600.0,106200.0,109400.0,0,C
23600.0,7400.0,106600.0,105900.0,0,C
22700.0,7300.0,106200.0,106900.0,0,C
22300.0,7200.0,105900.0,108500.0,0,C
23300.0,7100.0,106600.0,106300.0,0,C
22600.0,7200.0,106700.0,101600.0,0,C
24600.0,7200.0,106500.0,102700.0,0,C
24300.0,7100.0,106900.0,103500.0,0,C
23400.0,7500.0,107000.0,104300.0,0,C
25300.0,7300.0,107100.0,105600.0,0,C
22900.0,7100.0,107500.0,105100.0,0,C
25100.0,7100.0,107100.0,104400.0,0,C
25200.0,6900.0,107100.0,102200.0,0,C
24900.0,7000.0,107100.0,107000.0,0,C
26100.0,7000.0,107700.0,99000.0,0,C
24200.0,7100.0,107400.0,96900.0,0,C
24800.0,7300.0,107600.0,102700.0,0,C
21800.0,7200.0,108000.0,101600.0,0,C
23100.0,7000.0,106900.0,103900.0,0,C
24200.0,7000.0,107500.0,99600.0,0,C
25300.0,7100.0,108600.0,100800.0,0,C
25500.0,7300.0,108300.0,106700.0,0,C
22200.0,7000.0,107800.0,105600.0,0,C
24700.0,6900.0,107500.0,0.0,0,C
23200.0,7000.0,108700.0,96600.0,0,C
24500.0,7000.0,107800.0,102300.0,0,C
24400.0,7300.0,108300.0,0.0,0,C
25900.0,7300.0,107800.0,113800.0,0,C
23000.0,6900.0,107800.0,112600.0,0,C
24900.0,6900.0,107500.0,110000.0,0,C
24000.0,6900.0,107100.0,109700.0,0,C
25700.0,7000.0,107800.0,100200.0,0,C
27200.0,6900.0,108700.0,94900.0,0,C
23700.0,6900.0,109500.0,94600.0,0,C
21700.0,6900.0,110100.0,97800.0,0,C
26000.0,6900.0,110000.0,109400.0,0,C
22800.0,7200.0,109200.0,131600.0,0,C
20300.0,9000.0,106000.0,151800.0,0,C
21500.0,7800.0,105200.0,118200.0,0,C
25400.0,8300.0,104900.0,101900.0,0,C
26100.0,8700.0,105400.0,89000.0,0,C
26200.0,8000.0,105600.0,0.0,0,C
26800.0,7800.0,107600.0,81400.0,0,C
27900.0,7900.0,109100.0,80100.0,0,C
26800.0,7900.0,110200.0,78800.0,0,C
26000.0,7600.0,111000.0,78800.0,0,C
23600.0,7200.0,111100.0,81800.0,0,C
22200.0,7700.0,111300.0,85600.0,0,C
22500.0,7600.0,110800.0,85200.0,0,C
22700.0,7800.0,110100.0,91100.0,0,C
22000.0,7800.0,110600.0,88100.0,0,C
21900.0,7800.0,109300.0,91100.0,0,C
20900.0,7900.0,109500.0,91200.0,0,C
21500.0,7900.0,108700.0,94200.0,0,C
21300.0,8000.0,108800.0,92300.0,0,C
22000.0,8000.0,108600.0,91800.0,0,C
22600.0,7900.0,108900.0,90100.0,0,C
22500.0,7900.0,109200.0,89400.0,0,C
23400.0,7900.0,108500.0,90700.0,0,C
19800.0,8000.0,107900.0,87600.0,0,C
20200.0,7900.0,108100.0,92600.0,0,C
22900.0,7800.0,107400.0,92000.0,0,C
22700.0,7900.0,107900.0,94700.0,0,C
23900.0,7900.0,107500.0,94900.0,0,C
23200.0,7900.0,107700.0,92800.0,0,C
21900.0,8000.0,107900.0,96300.0,0,C
22000.0,8000.0,107400.0,98200.0,0,C
21000.0,7900.0,107600.0,97700.0,0,C
23300.0,8000.0,107700.0,102000.0,0,C
23200.0,7900.0,107300.0,96200.0,0,C
23500.0,7900.0,108100.0,91500.0,0,C
23600.0,7700.0,107700.0,93100.0,0,C
23500.0,7900.0,107800.0,100400.0,0,C
23400.0,8000.0,108500.0,97100.0,0,C
23400.0,7900.0,108200.0,96400.0,0,C
22400.0,8000.0,108400.0,97200.0,0,C
21800.0,7900.0,108300.0,98700.0,0,C
22300.0,7800.0,108400.0,94200.0,0,C
22800.0,7900.0,108000.0,97900.0,0,C
22700.0,7900.0,108300.0,97300.0,0,C
21400.0,7700.0,107600.0,94900.0,0,C
22100.0,7800.0,107300.0,93300.0,0,C
21600.0,7800.0,107600.0,97500.0,0,C
22200.0,7900.0,107700.0,95700.0,0,C
23100.0,7700.0,107400.0,93500.0,0,C
22000.0,8000.0,107100.0,99600.0,0,C
22500.0,8000.0,106900.0,101700.0,0,C
21800.0,8100.0,105800.0,100500.0,0,C
22100.0,8500.0,105700.0,0.0,0,C
22500.0,8800.0,104800.0,104200.0,0,C
23400.0,8500.0,105200.0,99500.0,0,C
22300.0,8500.0,104800.0,101800.0,0,C
22500.0,8600.0,104900.0,100600.0,0,C
21700.0,8500.0,104500.0,99600.0,0,C
22000.0,8700.0,104400.0,101500.0,0,C
21800.0,8600.0,103100.0,101200.0,0,C
21600.0,8800.0,104200.0,100800.0,0,C
21800.0,8600.0,103600.0,102700.0,0,C
24300.0,9100.0,103600.0,101800.0,0,C
22400.0,8500.0,104400.0,98200.0,0,C
23100.0,8700.0,104100.0,101600.0,0,C
23400.0,8700.0,104400.0,103700.0,0,C
22200.0,8800.0,104200.0,106500.0,0,C
22200.0,9000.0,103400.0,106800.0,0,C
21200.0,9000.0,103200.0,109500.0,0,C
22100.0,9000.0,102900.0,106300.0,0,C
21500.0,9000.0,103600.0,103300.0,0,C
22100.0,8900.0,103400.0,105400.0,0,C
20700.0,9000.0,103000.0,106900.0,0,C
21400.0,9000.0,103500.0,108600.0,0,C
20600.0,9100.0,103000.0,107700.0,0,C
20300.0,9200.0,102800.0,105300.0,0,C
21700.0,9200.0,102700.0,107800.0,0,C
22400.0,9100.0,103000.0,105900.0,0,C
22800.0,9000.0,103000.0,103900.0,0,C
21200.0,9000.0,103600.0,104900.0,0,C
21400.0,9200.0,102900.0,105300.0,0,C
22700.0,9000.0,103300.0,110800.0,0,C
21400.0,8900.0,103700.0,107700.0,0,C
22500.0,8800.0,103400.0,106600.0,0,C
21100.0,11300.0,103100.0,107900.0,0,C
22100.0,12000.0,103100.0,107000.0,0,C
22700.0,12200.0,103500.0,105000.0,0,C
23500.0,12500.0,103600.0,101600.0,0,C
22100.0,12500.0,103400.0,102200.0,0,C
21900.0,11800.0,104100.0,98600.0,0,C
23600.0,11900.0,105100.0,97900.0,0,C
22800.0,11800.0,104900.0,99200.0,0,C
22100.0,11600.0,105400.0,100800.0,0,C
22100.0,11900.0,105200.0,102900.0,0,C
22900.0,12200.0,105400.0,103200.0,0,C
23100.0,12500.0,104500.0,107900.0,0,C
23500.0,12100.0,104600.0,103700.0,0,C
22700.0,12300.0,104200.0,100800.0,0,C
22600.0,12200.0,104500.0,102600.0,0,C
24000.0,11400.0,105100.0,97900.0,0,C
23200.0,11800.0,105200.0,100800.0,0,C
22600.0,12000.0,105200.0,100100.0,0,C
23200.0,12100.0,105300.0,99100.0,0,C
23700.0,11900.0,105100.0,102500.0,0,C
23000.0,11600.0,105100.0,98100.0,0,C
23600.0,11400.0,105200.0,98700.0,0,C
22800.0,11500.0,105600.0,101300.0,0,C
22300.0,12100.0,105400.0,103700.0,0,C
21300.0,11200.0,104300.0,101200.0,0,C
23300.0,11700.0,105000.0,103400.0,0,C
23200.0,11400.0,104700.0,100800.0,0,C
23100.0,12000.0,105200.0,102100.0,0,C
23200.0,11500.0,104700.0,101700.0,0,C
23300.0,11800.0,104100.0,104600.0,0,C
24000.0,11700.0,104600.0,97500.0,0,C
24600.0,11800.0,105600.0,94000.0,0,C
23300.0,11300.0,104800.0,101100.0,0,C
23000.0,11000.0,104900.0,99100.0,0,C
22400.0,11600.0,104400.0,99100.0,0,C
23200.0,11800.0,105000.0,99000.0,0,C
23300.0,11600.0,104700.0,102100.0,0,C
23300.0,11600.0,104900.0,99400.0,0,C
23300.0,11700.0,105100.0,105500.0,0,C
22700.0,11700.0,104800.0,102900.0,0,C
22900.0,11500.0,105200.0,103400.0,0,C
24300.0,12000.0,105400.0,103900.0,0,C
24000.0,11100.0,104700.0,102600.0,0,C
23300.0,11200.0,105200.0,99400.0,0,C
23200.0,13800.0,105200.0,102900.0,0,C
23800.0,19300.0,104800.0,117700.0,0,C
17700.0,21100.0,103600.0,139600.0,0,C
21800.0,19900.0,105500.0,135100.0,0,C
20700.0,17900.0,103800.0,125400.0,0,C
23900.0,17700.0,104300.0,117800.0,0,C
17700.0,15300.0,101500.0,107300.0,0,C
19300.0,14600.0,98400.0,108800.0,0,C
16100.000000000002,16000.0,101600.0,110100.0,0,C
15000.0,15800.0,103300.0,106800.0,0,C
17900.0,16000.0,103200.0,108300.0,0,C
23100.0,16500.0,103400.0,109900.0,0,C
24700.0,16700.0,103700.0,109800.0,0,C
25200.0,16500.0,103200.0,109700.0,0,C
26900.0,16500.0,104100.0,110200.0,0,C
28800.0,16900.0,104300.0,109400.0,0,C
23100.0,14000.0,103900.0,113100.0,0,C
24100.0,13500.0,103400.0,113800.0,0,C
25600.0,13600.0,103500.0,114300.0,0,C
26200.0,13600.0,103000.0,113100.0,0,C
26400.0,13900.0,102600.0,112600.0,0,C
27000.0,16900.0,103000.0,112700.0,0,C
25700.0,13000.0,102700.0,108100.0,0,C
27400.0,13900.0,102400.0,112200.0,0,C
26000.0,13500.0,102000.0,108100.0,0,C
28400.0,13300.0,102500.0,111600.0,0,C
26600.0,12800.0,102800.0,108700.0,0,C
25800.0,9900.0,102700.0,112800.0,0,C
27100.0,9300.0,103000.0,111900.0,0,C
25900.0,9600.0,102600.0,109400.0,0,C
26300.0,9800.0,102800.0,109700.0,0,C
26000.0,9500.0,102000.0,110800.0,0,C
26900.0,9500.0,102400.0,110600.0,0,C
25600.0,9900.0,102800.0,111900.0,0,C
26700.0,11900.0,102700.0,113400.0,0,C
26000.0,12700.0,103200.0,114700.0,0,C
27000.0,13200.0,103900.0,112700.0,0,C
27200.0,13700.0,103100.0,113400.0,0,C
22500.0,13500.0,103500.0,114200.0,0,C
27100.0,13400.0,103600.0,113300.0,0,C
28100.0,12200.0,103700.0,111400.0,0,C
25800.0,13100.0,103200.0,108900.0,0,C
25400.0,13200.0,102200.0,108200.0,0,C
24900.0,13000.0,101700.0,106000.0,0,C
24700.0,12500.0,101800.0,102200.0,0,C
24000.0,12700.0,102000.0,104000.0,0,C
24100.0,12300.0,102300.0,106700.0,0,C
25500.0,12200.0,102400.0,104400.0,0,C
25300.0,13200.0,102500.0,106900.0,0,C
24100.0,13100.0,102800.0,107400.0,0,C
25100.0,12700.0,103100.0,105500.0,0,C
25200.0,12700.0,103900.0,105500.0,0,C
25300.0,12500.0,104000.0,104600.0,0,C
25000.0,11900.0,103400.0,107600.0,0,C
26100.0,13000.0,103800.0,105000.0,0,C
25400.0,12700.0,103600.0,103000.0,0,C
25300.0,12600.0,103200.0,105100.0,0,C
24900.0,12700.0,103800.0,105200.0,0,C
24900.0,12300.0,103500.0,104900.0,0,C
25600.0,12400.0,103600.0,101700.0,0,C
25400.0,12300.0,104600.0,102700.0,0,C
25300.0,12900.0,104800.0,106500.0,0,C
25000.0,11900.0,104900.0,106600.0,0,C
24700.0,12600.0,105200.0,105300.0,0,C
24700.0,12500.0,105200.0,104300.0,0,C
25900.0,12700.0,105300.0,102800.0,0,C
26000.0,12300.0,106000.0,105400.0,0,C
25500.0,12500.0,105400.0,104200.0,0,C
25200.0,12400.0,104900.0,104400.0,0,C
26900.0,12500.0,106200.0,102400.0,0,C
26900.0,11800.0,106100.0,107200.0,0,C
25300.0,12300.0,105600.0,111500.0,0,C
24400.0,12400.0,106000.0,111700.0,0,C
24100.0,12300.0,105600.0,111300.0,0,C
24800.0,12000.0,105200.0,109400.0,0,C
25200.0,12300.0,105400.0,112200.0,0,C
24900.0,12400.0,105500.0,108300.0,0,C
25800.0,12800.0,105000.0,110900.0,0,C
26000.0,12400.0,105800.0,110500.0,0,C
25300.0,12100.0,105800.0,110100.0,0,C
24700.0,12100.0,105400.0,115000.0,0,C
25000.0,12100.0,105800.0,109800.0,0,C
25000.0,12100.0,106500.0,110500.0,0,C
25400.0,12100.0,106100.0,106800.0,0,C
25700.0,12000.0,106000.0,106800.0,0,C
25800.0,12100.0,106000.0,107800.0,0,C
25000.0,11800.0,105900.0,109000.0,0,C
24500.0,11800.0,105800.0,112300.0,0,C
26000.0,12200.0,105500.0,114900.0,0,C
26700.0,12400.0,105800.0,115200.0,0,C
24900.0,12100.0,106200.0,113800.0,0,C
22300.0,12300.0,106200.0,112200.0,0,C
25700.0,12000.0,106000.0,109600.0,0,C
25800.0,12100.0,106100.0,110800.0,0,C
25300.0,10900.0,106400.0,110700.0,0,C
25800.0,11900.0,106600.0,112300.0,0,C
26200.0,11900.0,106900.0,115400.0,0,C
24900.0,12000.0,104500.0,110500.0,0,C
25400.0,11700.0,105300.0,112800.0,0,C
26500.0,11900.0,105500.0,107600.0,0,C
26300.0,11900.0,105800.0,107100.0,0,C
26800.0,11900.0,105700.0,109800.0,0,C
26700.0,11700.0,105700.0,112100.0,0,C
24900.0,11200.0,106000.0,107700.0,0,C
24000.0,11500.0,106000.0,108300.0,0,C
26500.0,11900.0,106300.0,109300.0,0,C
25700.0,9800.0,106100.0,105100.0,0,C
26600.0,8600.0,106100.0,110900.0,0,C
25100.0,8500.0,105700.0,112800.0,0,C
22500.0,8200.0,106300.0,112800.0,0,C
23500.0,8300.0,106800.0,110000.0,0,C
26000.0,8200.0,107000.0,109800.0,0,C
27800.0,8100.0,106700.0,111600.0,0,C
26500.0,8000.0,106800.0,111200.0,0,C
24400.0,8000.0,105700.0,110300.0,0,C
26200.0,7900.0,106400.0,116300.0,0,C
27200.0,8100.0,106900.0,115500.0,0,C
27100.0,8000.0,106800.0,115700.0,0,C
25500.0,8100.0,107400.0,116100.0,0,C
25700.0,8100.0,107900.0,117700.0,0,C
24600.0,8200.0,107300.0,120000.0,0,C
26600.0,8500.0,107600.0,118300.0,0,C
29300.0,8100.0,108700.0,112500.0,0,C
29000.0,8000.0,109400.0,117100.0,0,C
25900.0,8100.0,109800.0,121700.0,0,C
26600.0,8000.0,110700.0,130699.99999999999,0,C
24000.0,8100.0,110400.0,128500.0,0,C
23700.0,8400.0,110200.0,125900.0,0,C
23100.0,8600.0,109600.0,125400.0,0,C
23600.0,8900.0,109000.0,125300.0,0,C
23600.0,8800.0,108300.0,119900.0,0,C
23400.0,8900.0,107400.0,121000.0,0,C
24000.0,8800.0,106600.0,116900.0,0,C
23400.0,8700.0,106500.0,119900.0,0,C
24900.0,8300.0,106500.0,114200.0,0,C
24600.0,8000.0,106800.0,109600.0,0,C
24400.0,8100.0,106900.0,104300.0,0,C
24100.0,8000.0,106900.0,102700.0,0,C
24900.0,8100.0,107400.0,100800.0,0,C
24300.0,7900.0,107500.0,98600.0,0,C
25100.0,7900.0,107400.0,101400.0,0,C
25500.0,8000.0,107800.0,104500.0,0,C
24800.0,7800.0,108600.0,104200.0,0,C
25400.0,7600.0,107800.0,100400.0,0,C
25000.0,7800.0,107600.0,102600.0,0,C
25800.0,7800.0,108800.0,103100.0,0,C
25600.0,8000.0,108700.0,103900.0,0,C
24700.0,8000.0,108600.0,101500.0,0,C
25600.0,7700.0,107900.0,103900.0,0,C
24800.0,8000.0,108300.0,104800.0,0,C
25400.0,8000.0,108300.0,99300.0,0,C
25100.0,7600.0,108000.0,98800.0,0,C
23500.0,7900.0,108800.0,98400.0,0,C
23700.0,7800.0,108100.0,99600.0,0,C
22100.0,7500.0,107800.0,98500.0,0,C
24600.0,7900.0,107300.0,98000.0,0,C
25200.0,7700.0,107300.0,97400.0,0,C
26200.0,7900.0,107900.0,98400.0,0,C
26200.0,7900.0,107900.0,102400.0,0,C
24900.0,8100.0,108000.0,101800.0,0,C
23900.0,8000.0,108600.0,102500.0,0,C
25300.0,7700.0,108000.0,101100.0,0,C
23100.0,7600.0,108000.0,97100.0,0,C
24400.0,7800.0,107900.0,100500.0,0,C
25600.0,7700.0,108100.0,99100.0,0,C
24900.0,7700.0,108100.0,99900.0,0,C
23400.0,7500.0,108500.0,97900.0,0,C
24300.0,7500.0,108300.0,96600.0,0,C
23700.0,7200.0,108500.0,95700.0,0,C
22600.0,7500.0,108100.0,98500.0,0,C
24500.0,7500.0,108300.0,96800.0,0,C
23600.0,7700.0,108900.0,95700.0,0,C
25100.0,7700.0,108800.0,93900.0,0,C
23200.0,7600.0,108100.0,94900.0,0,C
24700.0,7400.0,107400.0,95600.0,0,C
22800.0,7300.0,107400.0,0.0,0,C
25200.0,6900.0,108200.0,92900.0,0,C
25600.0,6900.0,108700.0,93100.0,0,C
26100.0,6900.0,108700.0,94300.0,0,C
26200.0,7200.0,108400.0,98100.0,0,C
25100.0,7200.0,108900.0,97600.0,0,C
24800.0,9300.0,107700.0,96800.0,0,C
23300.0,12700.0,107200.0,97100.0,0,C
23400.0,11800.0,107700.0,96400.0,0,C
24900.0,11400.0,107400.0,96500.0,0,C
23300.0,11300.0,107300.0,97100.0,0,C
20300.0,13000.0,106900.0,103900.0,0,C
20100.0,12800.0,106400.0,108500.0,0,C
23000.0,12600.0,106100.0,108500.0,0,C
25100.0,13200.0,105000.0,112500.0,0,C
22900.0,13400.0,105200.0,0.0,0,C
26200.0,14000.0,104300.0,0.0,0,C
24400.0,15500.0,101700.0,0.0,0,C
28500.0,15100.0,101900.0,0.0,0,C
25400.0,14200.0,104500.0,148500.0,0,C
27200.0,11100.0,105400.0,107600.0,0,C
23200.0,15000.0,105500.0,0.0,0,C
22500.0,14900.0,105100.0,0.0,0,C
23500.0,14200.0,108600.0,101000.0,0,C
24400.0,9700.0,106100.0,94100.0,0,C
22900.0,9800.0,106000.0,96500.0,0,C
23300.0,9900.0,105800.0,96000.0,0,C
24000.0,9700.0,106000.0,93500.0,0,C
24000.0,9700.0,106900.0,91400.0,0,C
26200.0,9600.0,107100.0,0.0,0,C
25000.0,9700.0,106800.0,95900.0,0,C
24800.0,10000.0,107800.0,102100.0,0,C
24000.0,9900.0,106800.0,105400.0,0,C
22200.0,10000.0,106500.0,104000.0,0,C
24000.0,9800.0,106800.0,101600.0,0,C
23100.0,9800.0,107900.0,103600.0,0,C
26700.0,10400.0,107100.0,104600.0,0,C
27900.0,10500.0,105400.0,0.0,0,C
22800.0,9300.0,107400.0,0.0,0,C
23600.0,9400.0,108500.0,101900.0,0,C
24400.0,9500.0,108100.0,0.0,0,C
24800.0,9800.0,108200.0,0.0,0,C
23200.0,9300.0,107700.0,0.0,0,C
27700.0,9300.0,107700.0,98500.0,0,C
27200.0,9500.0,108200.0,104900.0,0,C
